"","Rank","Team","1999","Last 3","Last 1","Home","Away","1998"
"341",2001,"Illinois","0.774","0.667","0","1","0.611","0.688"
"342",2001,"Creighton","0.774","0.667","0","1","0.588","0.697"
"343",2001,"Mississippi","0.774","0.667","0","0.933","0.625","0.546"
"344",2001,"Georgetown","0.767","0.667","0","0.813","0.714","0.546"
"345",2001,"Butler","0.767","1","1","0.929","0.625","0.742"
"346",2001,"Holy Cross","0.759","0.667","1","0.923","0.625","0.357"
"347",2001,"Arizona","0.759","1","1","0.867","0.643","0.794"
"348",2001,"Texas","0.758","0.667","0","0.941","0.563","0.727"
"349",2001,"BYU","0.75","1","1","1","0.529","0.656"
"350",2001,"Syracuse","0.75","0.667","0","0.882","0.6","0.781"
"351",2001,"Xavier","0.75","0.333","0","0.929","0.571","0.625"
"352",2001,"Alabama St","0.741","1","1","0.917","0.6","0.417"
"353",2001,"Col Charlestn","0.741","0.333","0","1","0.563","0.769"
"354",2001,"Valparaiso","0.733","0.667","0","0.923","0.588","0.567"
"355",2001,"McNeese St","0.724","0.667","0","0.923","0.563","0.222"
"356",2001,"Illinois St","0.724","0.667","0","0.867","0.571","0.310"
"357",2001,"S Mississippi","0.724","0.667","0","0.846","0.625","0.586"
"358",2001,"UCLA","0.724","0.333","0","0.75","0.692","0.636"
"359",2001,"TX El Paso","0.724","0.667","0","0.875","0.539","0.464"
"360",2001,"Pepperdine","0.724","0.667","0","0.833","0.647","0.735"
"361",2001,"Cincinnati","0.719","0.667","0","0.786","0.667","0.879"
"362",2001,"Virginia","0.714","0.333","0","0.933","0.462","0.613"
"363",2001,"Kent St","0.71","1","1","0.818","0.65","0.724"
"364",2001,"Kentucky","0.71","1","1","0.929","0.529","0.719"
"365",2001,"Charlotte","0.7","1","1","0.917","0.556","0.515"
"366",2001,"Monmouth","0.7","1","1","0.833","0.611","0.444"
"367",2001,"Central Mich","0.692","0.667","0","0.917","0.5","0.179"
"368",2001,"Cal St Nrdge","0.69","1","1","0.917","0.529","0.643"
"369",2001,"Providence","0.69","0.333","0","0.8","0.571","0.345"
"370",2001,"USC","0.69","1","1","0.813","0.539","0.533"
"371",2001,"Tennessee","0.688","0.667","0","0.765","0.6","0.781"
"372",2001,"Maryland","0.688","0.667","0","0.786","0.611","0.714"
"373",2001,"Alabama","0.688","0.667","1","0.944","0.357","0.429"
"374",2001,"Austin Peay","0.679","0.667","0","0.9","0.556","0.600"
"375",2001,"Notre Dame","0.679","0","0","0.75","0.583","0.595"
"376",2001,"Oklahoma St","0.679","0.333","0","0.933","0.385","0.788"
"377",2001,"E Illinois","0.679","1","1","1","0.471","0.556"
"378",2001,"Detroit","0.677","0.667","0","1","0.474","0.600"
"379",2001,"Toledo","0.677","0.667","0","0.714","0.647","0.581"
"380",2001,"Wyoming","0.667","0.333","0","0.917","0.467","0.586"
"381",2001,"California","0.667","0.333","0","0.833","0.417","0.546"
"382",2001,"Iona","0.667","1","1","0.846","0.529","0.645"
"383",2001,"Delaware","0.667","0.667","0","0.857","0.5","0.750"
"384",2001,"Iowa","0.667","1","1","0.75","0.588","0.467"
"385",2001,"Indiana St","0.667","1","1","0.857","0.5","0.688"
"386",2001,"Ohio St","0.667","0.667","0","0.824","0.462","0.767"
"387",2001,"Miss Val St","0.667","0.667","0","0.917","0.417","0.240"
"388",2001,"Arkansas","0.667","0.667","0","0.889","0.333","0.559"
"389",2001,"Tulsa","0.656","0.667","0","0.833","0.429","0.865"
"390",2001,"S Alabama","0.655","0.667","0","0.733","0.571","0.667"
"391",2001,"NC-Wilmgton","0.655","0.667","0","0.917","0.471","0.567"
"392",2001,"Wake Forest","0.655","0.333","0","0.813","0.462","0.611"
"393",2001,"TN Tech","0.654","0.667","0","1","0.4","0.539"
"394",2001,"Canisius","0.645","0.667","0","0.818","0.55","0.333"
